Frequency,Magnitude,Phase
-496.29,1.34952e-10,1.7978
-496.28,1.09245e-09,2.7835
-496.27,8.25249e-10,-3.04973
-496.26,1.08653e-09,-0.817984
-496.25,5.68356e-10,-0.632281
-496.24,3.60068e-10,2.97002
-496.23,1.58347e-09,1.17775
-496.22,5.18159e-10,1.36005
-496.21,1.63785e-09,-2.5389
-496.2,3.66804e-10,-2.08568
-496.19,6.13053e-10,-0.786576
-496.18,3.4064e-10,0.304055
-496.17,7.41507e-10,-1.34107
-496.16,3.64299e-10,-1.88786
-496.15,1.13262e-09,-1.35918
-496.14,2.15798e-09,1.81033
-496.13,2.38842e-10,-2.99298
-496.12,8.12873e-10,1.45719
-496.11,4.74445e-09,-0.667601
-496.1,6.86316e-10,-1.35985
-496.09,2.70388e-10,1.4819
-496.08,1.06118e-09,0.737228
-496.07,5.36509e-09,1.81066
-496.06,8.37207e-10,-1.86277
-496.05,2.2135e-10,2.15591
-496.04,2.80798e-10,3.08098
-496.03,1.14353e-09,1.99981
-496.02,4.74335e-10,1.79847
-496.01,1.15578e-09,-1.06118
-496,2.08743e-10,2.67256
-495.99,2.68534e-09,0.737374
-495.98,9.98202e-10,2.86091
-495.97,2.86065e-09,2.80794
-495.96,6.89356e-10,-2.26831
-495.95,9.49502e-10,-0.613042
-495.94,3.12683e-10,-0.272104
-495.93,8.43397e-10,1.69941
-495.92,2.50076e-10,0.365644
-495.91,4.17622e-10,2.63828
-495.9,5.19602e-10,-2.63563
-495.89,7.94746e-10,-0.523318
-495.88,4.13262e-10,1.54464
-495.87,6.03134e-10,3.00076
-495.86,3.61814e-10,-0.296547
-495.85,3.28373e-10,-0.684948
-495.84,9.93571e-11,-2.34148
-495.83,6.36149e-10,0.702873
-495.82,7.01297e-10,3.02925
-495.81,4.60498e-10,-0.311786
-495.8,6.6404e-09,-1.72308
-495.79,1.25143e-09,0.656606
-495.78,1.70192e-09,-1.88011
-495.77,1.25094e-09,-0.704281
-495.76,3.21463e-10,1.25043
-495.75,2.19951e-10,-1.62529
-495.74,4.56183e-10,-2.17038
-495.73,2.68483e-10,-3.05229
-495.72,1.037e-09,-2.52761
-495.71,9.17397e-10,0.888723
-495.7,2.27488e-09,0.913177
-495.69,6.29602e-10,2.88029
-495.68,8.39615e-10,0.119925
-495.67,6.71173e-10,1.14731
-495.66,1.41125e-10,-1.28881
-495.65,7.08594e-10,2.46645
-495.64,8.76691e-10,-1.14689
-495.63,3.46335e-09,-2.12708
-495.62,3.46908e-10,-0.535316
-495.61,1.35663e-09,-2.87662
-495.6,1.89913e-10,1.72295
-495.59,3.02015e-10,-1.58569
-495.58,1.69848e-10,1.65623
-495.57,1.89406e-09,-1.75622
-495.56,2.88952e-10,0.905593
-495.55,3.03292e-10,-2.80621
-495.54,2.07647e-10,-0.262352
-495.53,1.31523e-09,-2.62445
-495.52,4.97217e-10,-3.01488
-495.51,4.54883e-10,-1.13453
-495.5,3.7047e-10,-2.945
-495.49,3.97031e-10,1.57767
-495.48,5.04322e-11,1.7423
-495.47,7.60213e-09,0.005063
-495.46,5.49154e-10,-0.106685
-495.45,6.86871e-10,-0.510603
-495.44,1.29397e-10,1.8496
-495.43,6.38463e-10,1.67563
-495.42,4.32445e-10,-1.14871
-495.41,4.44363e-09,-0.416871
-495.4,3.96156e-10,-2.11447
-495.39,1.06765e-08,-2.5251
-495.38,2.40278e-10,-0.668067
-495.37,3.10268e-10,0.91843
-495.36,5.44179e-10,2.45916
-495.35,6.93883e-10,2.44804
-495.34,5.18894e-10,-1.59386
-495.33,5.06755e-09,2.15437
-495.32,4.44584e-10,-0.789391
-495.31,4.06954e-10,-0.20617
-495.3,1.05738e-09,-0.316285
-495.29,1.82773e-09,-0.625066
-495.28,5.39095e-10,-2.50426
-495.27,1.93949e-09,0.803573
-495.26,3.80198e-10,-1.15826
-495.25,1.33595e-10,2.62618
-495.24,1.08104e-09,2.74415
-495.23,2.43282e-09,-1.91232
-495.22,2.24161e-10,2.96751
-495.21,2.85522e-09,-2.41379
-495.2,5.15238e-10,-0.0995903
-495.19,4.2021e-10,-0.542298
-495.18,7.2283e-10,-0.232273
-495.17,2.54933e-09,-1.40738
-495.16,7.01831e-10,-0.447703
-495.15,9.99431e-10,-1.05399
-495.14,4.44052e-10,2.08462
-495.13,9.50053e-10,-1.854
-495.12,1.23643e-09,-2.79087
-495.11,4.82316e-10,0.743655
-495.1,7.63101e-11,2.84829
-495.09,2.09712e-09,-0.537147
-495.08,4.30615e-10,1.7012
-495.07,1.84235e-09,2.08868
-495.06,9.51507e-10,-2.80906
-495.05,4.36908e-10,0.570387
-495.04,6.04126e-11,-0.419459
-495.03,2.91597e-10,-1.80232
-495.02,6.40161e-10,0.949801
-495.01,2.48749e-09,0.0420663
-495,5.4046e-09,0.402782
-494.99,1.38185e-09,1.35887
-494.98,3.66382e-09,-2.21432
-494.97,5.57129e-10,2.81298
-494.96,3.58267e-09,0.530084
-494.95,1.00082e-09,2.83159
-494.94,1.58339e-10,2.19191
-494.93,3.16485e-10,-2.00609
-494.92,5.28525e-10,2.12718
-494.91,1.54666e-09,2.32803
-494.9,8.71185e-10,1.68267
-494.89,8.42832e-10,2.76186
-494.88,2.07631e-09,-1.81047
-494.87,1.49017e-10,-2.69193
-494.86,5.0254e-10,-1.96203
-494.85,6.43607e-10,2.17514
-494.84,1.23268e-09,-0.234326
-494.83,2.00238e-10,2.43148
-494.82,9.54427e-10,0.138089
-494.81,2.07532e-09,-0.207626
-494.8,8.72754e-10,-1.531
-494.79,3.95331e-10,-0.0528907
-494.78,8.47987e-10,1.78663
-494.77,3.52931e-09,0.244479
-494.76,3.01084e-08,-0.642
-494.75,4.30374e-10,2.66134
-494.74,5.31283e-09,2.18762
-494.73,2.05428e-09,0.499924
-494.72,6.6819e-10,-1.01687
-494.71,6.64275e-10,-1.90525
-494.7,1.21961e-09,0.775025
-494.69,3.67762e-10,-1.9163
-494.68,1.46714e-10,2.51983
-494.67,1.69132e-10,-2.18744
-494.66,8.42166e-10,0.218897
-494.65,2.89759e-10,-0.493521
-494.64,1.97097e-09,2.98526
-494.63,1.40277e-09,2.89065
-494.62,9.34938e-10,2.78017
-494.61,6.86157e-10,-1.71397
-494.6,7.34281e-10,-2.36999
-494.59,2.67762e-10,-2.76354
-494.58,1.28421e-09,3.12609
-494.57,2.42289e-10,-1.94141
-494.56,1.34596e-10,1.29738
-494.55,1.56634e-09,-2.9949
-494.54,6.33261e-10,2.04724
-494.53,1.31809e-09,0.575085
-494.52,5.4957e-10,-1.18757
-494.51,2.2943e-09,0.366592
-494.5,4.8735e-10,1.89905
-494.49,8.07479e-10,-2.63068
-494.48,5.90199e-10,-2.23612
-494.47,1.33224e-09,-0.218488
-494.46,1.12214e-09,0.962031
-494.45,6.64596e-09,1.71512
-494.44,2.70835e-10,-0.264897
-494.43,3.06773e-10,1.44417
-494.42,2.93383e-09,0.0587016
-494.41,6.76909e-10,1.70903
-494.4,5.88009e-10,-2.8856
-494.39,4.5383e-10,-0.755421
-494.38,1.69748e-10,-0.554906
-494.37,7.30213e-10,-3.02448
-494.36,1.07245e-09,-2.94435
-494.35,2.81424e-10,-2.62233
-494.34,1.48428e-09,-2.31757
-494.33,3.53598e-10,1.94466
-494.32,1.59204e-09,1.45794
-494.31,1.0561e-09,-1.33109
-494.3,2.32796e-10,-0.908133
-494.29,5.94945e-10,-1.63878
-494.28,4.08687e-10,2.02734
-494.27,6.90886e-10,0.143261
-494.26,9.88559e-10,-1.91522
-494.25,1.60396e-09,1.20426
-494.24,5.6918e-10,-0.70605
-494.23,6.18271e-10,-0.345879
-494.22,1.41532e-10,2.41107
-494.21,8.19159e-10,0.307404
-494.2,6.75201e-10,2.00909
-494.19,3.81069e-09,-2.36938
-494.18,7.98323e-10,-2.53752
-494.17,2.45282e-10,-0.0327648
-494.16,4.48732e-10,-1.21167
-494.15,1.54775e-09,-1.84401
-494.14,8.33511e-10,-1.6252
-494.13,8.1655e-10,3.03947
-494.12,8.09878e-10,1.3073
-494.11,2.14524e-10,-0.872576
-494.1,1.0828e-10,1.95694
-494.09,4.30821e-10,-1.00444
-494.08,1.48993e-09,0.843688
-494.07,1.07252e-09,3.04758
-494.06,4.68673e-10,0.630271
-494.05,4.52943e-10,-1.9292
-494.04,2.54445e-09,0.0535252
-494.03,4.75498e-11,-2.00365
-494.02,5.93757e-09,1.93231
-494.01,1.23285e-09,2.18717
-494,8.38699e-10,-1.99727
-493.99,3.95386e-10,1.54188
-493.98,1.01226e-10,-1.68187
-493.97,8.90381e-10,0.126299
-493.96,9.34785e-10,0.723445
-493.95,3.99739e-10,2.37013
-493.94,4.00523e-10,-1.98818
-493.93,3.89805e-10,-2.422
-493.92,2.01764e-10,-2.91721
-493.91,2.6228e-10,1.41792
-493.9,1.30762e-08,-2.72818
-493.89,1.00265e-09,-2.43241
-493.88,5.42101e-10,-2.91549
-493.87,7.32972e-10,-1.98652
-493.86,4.57188e-10,-0.469338
-493.85,5.45515e-10,1.79328
-493.84,7.67811e-10,2.61176
-493.83,1.02466e-09,-2.70914
-493.82,8.15061e-10,-2.74251
-493.81,6.98495e-10,-0.0933543
-493.8,7.02404e-10,-3.02383
-493.79,5.63786e-10,-0.925712
-493.78,2.65471e-10,0.597034
-493.77,7.67807e-10,2.09817
-493.76,5.16031e-10,2.09627
-493.75,1.89055e-10,-2.00128
-493.74,3.39704e-10,2.37514
-493.73,6.76941e-10,-2.69235
-493.72,1.57551e-09,2.65849
-493.71,1.36333e-09,-2.22432
-493.7,5.57166e-10,2.49058
-493.69,4.63785e-10,2.88788
-493.68,2.28392e-09,1.50899
-493.67,3.44116e-10,-3.13373
-493.66,4.31556e-08,2.98627
-493.65,1.02074e-09,1.45129
-493.64,3.35997e-10,-0.383328
-493.63,4.99669e-10,2.8383
-493.62,5.62102e-10,-1.1012
