index,time,amplitude
571,0.571,-0.0930761
572,0.572,-0.0813829
573,0.573,-0.0607529
574,0.574,-0.0328048
575,0.575,-2.51e-15
576,0.576,0.0345677
577,0.577,0.0674593
578,0.578,0.0952284
579,0.579,0.114777
580,0.58,0.123693
581,0.581,0.120535
582,0.582,0.105024
583,0.583,0.0781339
584,0.584,0.04205
585,0.585,7.50298e-16
586,0.586,-0.0440267
587,0.587,-0.0856536
588,0.588,-0.120548
589,0.589,-0.144867
590,0.59,-0.155672
591,0.591,-0.151271
592,0.592,-0.131443
593,0.593,-0.0975262
594,0.594,-0.0523487
595,0.595,-2.79584e-15
596,0.596,0.0545314
597,0.597,0.105829
598,0.598,0.148585
599,0.599,0.178138
600,0.6,0.190983
601,0.601,0.185163
602,0.602,0.160536
603,0.603,0.118853
604,0.604,0.0636605
605,0.605,-3.09033e-16
606,0.606,-0.0660405
607,0.607,-0.127907
608,0.608,-0.179228
609,0.609,-0.21446
610,0.61,-0.229487
611,0.611,-0.222078
612,0.612,-0.192188
613,0.613,-0.142031
614,0.614,-0.0759405
615,0.615,-2.32595e-15
616,0.616,0.0785085
617,0.617,0.1518
618,0.618,0.212356
619,0.619,0.253689
620,0.62,0.271031
621,0.621,0.26187
622,0.622,0.226275
623,0.623,0.166968
624,0.624,0.0891404
625,0.625,-2.44073e-15
626,0.626,-0.0918862
627,0.627,-0.177414
628,0.628,-0.24784
629,0.629,-0.29567
630,0.63,-0.315453
631,0.631,-0.304382
632,0.632,-0.262661
633,0.633,-0.193566
634,0.634,-0.103208
635,0.635,-8.28918e-16
636,0.636,0.106121
637,0.637,0.204647
638,0.638,0.285538
639,0.639,0.340238
640,0.64,0.362576
641,0.641,0.349447
642,0.642,0.301204
643,0.643,0.22172
644,0.644,0.118088
645,0.645,-5.88136e-15
646,0.646,-0.121156
647,0.647,-0.233392
648,0.648,-0.325302
649,0.649,-0.387216
650,0.65,-0.412215
651,0.651,-0.396885
652,0.652,-0.341751
653,0.653,-0.251318
654,0.654,-0.133721
655,0.655,1.93255e-15
656,0.656,0.136933
657,0.657,0.263536
658,0.658,0.366975
659,0.659,0.43642
660,0.66,0.464173
661,0.661,0.44651
662,0.662,0.384142
663,0.663,0.282244
