Frequency,Magnitude,Phase
-489.88,2.17589e-10,2.35078
-489.86,2.24594e-10,-0.435834
-489.84,7.7315e-11,-0.213754
-489.82,1.4074e-09,-2.17879
-489.8,5.82605e-11,1.9902
-489.78,1.70154e-10,-1.54135
-489.76,1.51322e-10,-0.150354
-489.74,2.64826e-11,0.375045
-489.72,1.31033e-10,-0.56497
-489.7,4.81581e-11,-0.204914
-489.68,2.227e-10,-0.369772
-489.66,3.27915e-10,0.0943819
-489.64,7.29453e-10,-0.498882
-489.62,2.92631e-11,2.20384
-489.6,3.42947e-10,-0.641527
-489.58,1.24232e-10,-1.56798
-489.56,1.30834e-10,0.844969
-489.54,9.16931e-11,-0.642833
-489.52,3.45135e-10,-2.63355
-489.5,1.46983e-10,0.185645
-489.48,4.78605e-10,-1.05456
-489.46,3.06719e-10,-1.8205
-489.44,4.17703e-10,-2.21013
-489.42,6.83658e-11,-0.0823054
-489.4,2.38783e-10,-1.0329
-489.38,1.08951e-10,0.667228
-489.36,1.05433e-10,-1.23129
-489.34,2.32528e-10,-2.84388
-489.32,1.1447e-10,0.442405
-489.3,7.97066e-10,0.712427
-489.28,2.9665e-10,0.476238
-489.26,1.24627e-10,-1.16967
-489.24,1.04945e-10,2.56547
-489.22,1.66999e-10,-1.33502
-489.2,3.25792e-10,-1.07158
-489.18,9.90571e-11,-1.03065
-489.16,1.1997e-10,-1.53208
-489.14,7.69924e-11,1.59129
-489.12,2.78752e-10,-0.715239
-489.1,1.94452e-10,-0.755048
-489.08,7.94862e-11,-0.708274
-489.06,9.08581e-10,-0.513197
-489.04,1.26969e-10,-0.754988
-489.02,3.10653e-10,2.97759
-489,2.58276e-10,-1.82754
-488.98,2.31353e-10,-0.382276
-488.96,7.63784e-10,-1.03595
-488.94,9.08302e-11,-2.39967
-488.92,1.4697e-10,-1.03975
-488.9,2.2039e-10,0.235826
-488.88,1.24356e-10,2.7953
-488.86,2.13611e-10,1.02063
-488.84,2.22601e-10,-1.67748
-488.82,3.3166e-09,-1.87429
-488.8,8.62213e-11,0.279293
-488.78,4.77928e-10,2.93712
-488.76,1.88884e-10,-2.0465
-488.74,2.75022e-10,-0.963335
-488.72,1.52177e-10,-0.662514
-488.7,4.76762e-10,0.837476
-488.68,2.41885e-10,-1.88553
-488.66,9.18244e-11,-0.342232
-488.64,1.67208e-10,-0.706017
-488.62,1.36624e-09,-2.66054
-488.6,2.40476e-10,-0.78741
-488.58,7.86039e-10,-0.673029
-488.56,7.81671e-10,1.48891
-488.54,4.19742e-10,-1.28853
-488.52,1.10722e-10,-0.320059
-488.5,1.86668e-10,-1.67989
-488.48,1.81281e-10,-1.29262
-488.46,3.08453e-11,-2.18392
-488.44,1.12109e-10,-0.898226
-488.42,8.5813e-11,-1.80651
-488.4,4.23728e-11,2.70797
-488.38,2.43144e-10,-2.63789
-488.36,2.61363e-10,-0.653356
-488.34,2.29763e-10,-0.963983
-488.32,3.09169e-11,-2.48952
-488.3,7.51123e-11,0.908954
-488.28,2.26554e-10,-0.0339186
-488.26,2.54475e-10,-1.13551
-488.24,1.93075e-10,-2.62737
-488.22,6.72819e-11,0.103509
-488.2,1.0497e-10,-1.54585
-488.18,6.88426e-11,-0.970992
-488.16,1.87603e-10,0.818557
-488.14,1.94258e-10,-1.65415
-488.12,8.57106e-11,-0.791061
-488.1,2.49443e-10,-0.525641
-488.08,7.71709e-11,0.110388
-488.06,6.13724e-11,-1.9284
-488.04,1.35343e-10,-1.39056
-488.02,1.87419e-10,-0.815492
-488,1.00321e-10,-0.675818
-487.98,2.46479e-10,-0.254651
-487.96,1.05708e-10,0.136204
-487.94,2.1642e-10,-1.20331
-487.92,2.64985e-10,-0.856628
-487.9,2.4183e-11,0.0901421
-487.88,1.96381e-10,1.38336
-487.86,4.88313e-10,-0.497372
-487.84,6.38887e-11,2.72697
-487.82,2.35163e-10,-1.37031
-487.8,6.19064e-11,-0.310273
-487.78,1.34779e-10,-0.95286
-487.76,7.55953e-11,-0.2039
-487.74,7.40338e-11,2.31163
-487.72,1.50507e-10,-1.00709
-487.7,2.42034e-10,-0.663877
-487.68,1.51914e-10,-0.697619
-487.66,9.35878e-11,-0.93391
-487.64,2.56983e-10,0.7922
-487.62,8.62664e-11,-0.140732
-487.6,3.874e-10,-1.44203
-487.58,8.73158e-09,-1.91857
-487.56,1.18116e-10,-1.85833
-487.54,1.65352e-10,-0.246384
-487.52,1.27549e-10,-1.00322
-487.5,1.65312e-10,-2.42968
-487.48,2.53809e-10,-0.209711
-487.46,1.73527e-10,-0.750212
-487.44,2.20413e-10,-1.60086
-487.42,1.56625e-10,-1.1237
-487.4,1.01403e-10,-1.20006
-487.38,1.18797e-10,-0.432879
-487.36,1.25411e-10,-1.84361
-487.34,1.24068e-10,-1.87377
-487.32,8.82516e-11,-1.42843
-487.3,1.69549e-10,0.53586
-487.28,1.11896e-10,-0.961007
-487.26,4.77174e-10,-2.56537
-487.24,1.79391e-10,0.441597
-487.22,4.34661e-10,-1.3346
-487.2,1.2021e-10,-2.03648
-487.18,1.65291e-10,-0.926634
-487.16,1.51978e-10,-2.4439
-487.14,1.13514e-10,-1.0288
-487.12,1.29239e-09,1.46819
-487.1,3.92185e-11,0.443696
-487.08,1.57636e-10,-1.32211
