index,time,amplitude
604,0.604,-0.884646
605,0.605,-0.886688
606,0.606,-0.888713
607,0.607,-0.890721
608,0.608,-0.892712
609,0.609,-0.894685
610,0.61,-0.896641
611,0.611,-0.89858
612,0.612,-0.900501
613,0.613,-0.902405
614,0.614,-0.904291
615,0.615,-0.90616
616,0.616,-0.908012
617,0.617,-0.909845
618,0.618,-0.911662
619,0.619,-0.91346
620,0.62,-0.915241
621,0.621,-0.917004
622,0.622,-0.91875
623,0.623,-0.920478
624,0.624,-0.922187
625,0.625,-0.92388
626,0.626,-0.925554
627,0.627,-0.92721
628,0.628,-0.928848
629,0.629,-0.930469
630,0.63,-0.932071
631,0.631,-0.933655
632,0.632,-0.935222
633,0.633,-0.93677
634,0.634,-0.9383
635,0.635,-0.939812
636,0.636,-0.941306
637,0.637,-0.942781
638,0.638,-0.944239
639,0.639,-0.945678
640,0.64,-0.947098
641,0.641,-0.948501
642,0.642,-0.949885
643,0.643,-0.95125
644,0.644,-0.952598
645,0.645,-0.953927
646,0.646,-0.955237
647,0.647,-0.956529
648,0.648,-0.957802
649,0.649,-0.959057
650,0.65,-0.960294
651,0.651,-0.961511
652,0.652,-0.962711
653,0.653,-0.963891
654,0.654,-0.965053
655,0.655,-0.966196
656,0.656,-0.967321
657,0.657,-0.968427
658,0.658,-0.969514
659,0.659,-0.970582
660,0.66,-0.971632
661,0.661,-0.972663
662,0.662,-0.973674
663,0.663,-0.974668
664,0.664,-0.975642
665,0.665,-0.976597
666,0.666,-0.977534
667,0.667,-0.978451
668,0.668,-0.97935
669,0.669,-0.98023
670,0.67,-0.981091
671,0.671,-0.981932
672,0.672,-0.982755
673,0.673,-0.983559
674,0.674,-0.984344
675,0.675,-0.985109
676,0.676,-0.985856
677,0.677,-0.986584
678,0.678,-0.987292
679,0.679,-0.987981
680,0.68,-0.988652
681,0.681,-0.989303
682,0.682,-0.989935
683,0.683,-0.990548
684,0.684,-0.991142
685,0.685,-0.991716
686,0.686,-0.992271
687,0.687,-0.992808
688,0.688,-0.993325
689,0.689,-0.993822
690,0.69,-0.994301
691,0.691,-0.99476
692,0.692,-0.9952
693,0.693,-0.995621
694,0.694,-0.996022
695,0.695,-0.996405
696,0.696,-0.996768
697,0.697,-0.997111
698,0.698,-0.997436
699,0.699,-0.997741
700,0.7,-0.998027
701,0.701,-0.998293
702,0.702,-0.99854
703,0.703,-0.998768
704,0.704,-0.998977
705,0.705,-0.999166
706,0.706,-0.999336
707,0.707,-0.999487
708,0.708,-0.999618
709,0.709,-0.99973
710,0.71,-0.999822
711,0.711,-0.999896
712,0.712,-0.999949
713,0.713,-0.999984
714,0.714,-0.999999
715,0.715,-0.999995
716,0.716,-0.999972
717,0.717,-0.999929
718,0.718,-0.999867
719,0.719,-0.999785
720,0.72,-0.999684
721,0.721,-0.999564
722,0.722,-0.999424
723,0.723,-0.999266
724,0.724,-0.999087
725,0.725,-0.99889
726,0.726,-0.998673
727,0.727,-0.998437
728,0.728,-0.998181
729,0.729,-0.997907
730,0.73,-0.997613
731,0.731,-0.997299
732,0.732,-0.996966
733,0.733,-0.996614
734,0.734,-0.996243
735,0.735,-0.995853
736,0.736,-0.995443
737,0.737,-0.995014
738,0.738,-0.994566
739,0.739,-0.994098
740,0.74,-0.993611
741,0.741,-0.993105
742,0.742,-0.99258
743,0.743,-0.992036
744,0.744,-0.991472
745,0.745,-0.990889
746,0.746,-0.990287
747,0.747,-0.989666
748,0.748,-0.989026
749,0.749,-0.988367
750,0.75,-0.987688
751,0.751,-0.986991
752,0.752,-0.986274
753,0.753,-0.985538
754,0.754,-0.984783
755,0.755,-0.98401
756,0.756,-0.983217
757,0.757,-0.982405
758,0.758,-0.981574
759,0.759,-0.980724
760,0.76,-0.979855
761,0.761,-0.978967
762,0.762,-0.97806
763,0.763,-0.977135
764,0.764,-0.97619
765,0.765,-0.975227
766,0.766,-0.974244
767,0.767,-0.973243
768,0.768,-0.972223
769,0.769,-0.971184
770,0.77,-0.970127
771,0.771,-0.96905
772,0.772,-0.967955
773,0.773,-0.966841
774,0.774,-0.965709
775,0.775,-0.964557
776,0.776,-0.963388
777,0.777,-0.962199
778,0.778,-0.960992
779,0.779,-0.959766
780,0.78,-0.958522
781,0.781,-0.957259
782,0.782,-0.955978
783,0.783,-0.954678
784,0.784,-0.953359
785,0.785,-0.952023
786,0.786,-0.950667
787,0.787,-0.949294
788,0.788,-0.947902
789,0.789,-0.946492
790,0.79,-0.945063
791,0.791,-0.943616
792,0.792,-0.942151
793,0.793,-0.940668
794,0.794,-0.939166
795,0.795,-0.937646
796,0.796,-0.936109
797,0.797,-0.934553
798,0.798,-0.932979
799,0.799,-0.931387
800,0.8,-0.929776
801,0.801,-0.928148
802,0.802,-0.926502
803,0.803,-0.924838
804,0.804,-0.923157
805,0.805,-0.921457
806,0.806,-0.919739
807,0.807,-0.918004
808,0.808,-0.916251
809,0.809,-0.91448
810,0.81,-0.912692
811,0.811,-0.910885
812,0.812,-0.909062
813,0.813,-0.90722
814,0.814,-0.905361
815,0.815,-0.903485
816,0.816,-0.901591
817,0.817,-0.89968
818,0.818,-0.897751
819,0.819,-0.895805
820,0.82,-0.893841
821,0.821,-0.891861
822,0.822,-0.889863
823,0.823,-0.887848
824,0.824,-0.885815
825,0.825,-0.883766
826,0.826,-0.881699
827,0.827,-0.879615
828,0.828,-0.877515
829,0.829,-0.875397
830,0.83,-0.873262
831,0.831,-0.871111
832,0.832,-0.868943
833,0.833,-0.866758
834,0.834,-0.864556
835,0.835,-0.862337
836,0.836,-0.860102
837,0.837,-0.85785
838,0.838,-0.855581
839,0.839,-0.853296
840,0.84,-0.850994
841,0.841,-0.848676
842,0.842,-0.846342
843,0.843,-0.843991
844,0.844,-0.841624
845,0.845,-0.83924
846,0.846,-0.836841
847,0.847,-0.834425
848,0.848,-0.831993
849,0.849,-0.829545
850,0.85,-0.827081
851,0.851,-0.8246
852,0.852,-0.822104
853,0.853,-0.819592
854,0.854,-0.817064
855,0.855,-0.814521
856,0.856,-0.811961
857,0.857,-0.809386
858,0.858,-0.806795
859,0.859,-0.804189
860,0.86,-0.801567
861,0.861,-0.79893
862,0.862,-0.796277
863,0.863,-0.793608
864,0.864,-0.790925
865,0.865,-0.788226
866,0.866,-0.785511
867,0.867,-0.782782
868,0.868,-0.780037
869,0.869,-0.777278
870,0.87,-0.774503
871,0.871,-0.771713
872,0.872,-0.768909
873,0.873,-0.766089
874,0.874,-0.763255
875,0.875,-0.760406
876,0.876,-0.757542
877,0.877,-0.754664
878,0.878,-0.751771
879,0.879,-0.748863
880,0.88,-0.745941
881,0.881,-0.743005
882,0.882,-0.740054
883,0.883,-0.737089
884,0.884,-0.734109
885,0.885,-0.731116
886,0.886,-0.728108
887,0.887,-0.725086
888,0.888,-0.72205
889,0.889,-0.719
890,0.89,-0.715936
891,0.891,-0.712859
892,0.892,-0.709767
893,0.893,-0.706662
894,0.894,-0.703544
895,0.895,-0.700411
896,0.896,-0.697265
897,0.897,-0.694106
898,0.898,-0.690933
899,0.899,-0.687747
900,0.9,-0.684547
901,0.901,-0.681334
902,0.902,-0.678108
903,0.903,-0.674869
904,0.904,-0.671617
905,0.905,-0.668352
906,0.906,-0.665074
907,0.907,-0.661783
908,0.908,-0.658479
909,0.909,-0.655163
910,0.91,-0.651834
911,0.911,-0.648492
912,0.912,-0.645138
913,0.913,-0.641771
914,0.914,-0.638392
915,0.915,-0.635
916,0.916,-0.631596
917,0.917,-0.62818
918,0.918,-0.624752
919,0.919,-0.621312
920,0.92,-0.61786
921,0.921,-0.614395
922,0.922,-0.610919
923,0.923,-0.607431
924,0.924,-0.603932
925,0.925,-0.60042
926,0.926,-0.596897
927,0.927,-0.593363
928,0.928,-0.589817
929,0.929,-0.586259
930,0.93,-0.58269
931,0.931,-0.57911
932,0.932,-0.575519
933,0.933,-0.571917
934,0.934,-0.568303
935,0.935,-0.564679
936,0.936,-0.561044
937,0.937,-0.557397
938,0.938,-0.55374
939,0.939,-0.550073
940,0.94,-0.546394
941,0.941,-0.542705
942,0.942,-0.539006
943,0.943,-0.535296
944,0.944,-0.531576
945,0.945,-0.527846
