Frequency,Magnitude,Phase
-494.83,1.54423e-10,-1.64906
-494.82,7.27561e-11,-2.64386
-494.81,1.32335e-10,-0.187019
-494.8,1.79767e-10,-0.996782
-494.79,1.31318e-10,-0.214718
-494.78,1.64602e-10,-3.05014
-494.77,7.95889e-09,0.822079
-494.76,4.49375e-08,-0.263608
-494.75,2.33547e-10,-3.11278
-494.74,2.98305e-10,-2.10313
-494.73,2.032e-10,-1.76337
-494.72,1.24432e-10,-1.15535
-494.71,6.2739e-11,0.1193
-494.7,1.62344e-10,0.805678
-494.69,3.95997e-10,-1.87425
-494.68,3.70502e-10,-1.48259
-494.67,1.27948e-10,0.919282
-494.66,1.37832e-09,-2.31545
-494.65,5.78155e-11,0.0594533
-494.64,4.76018e-11,2.90922
-494.63,1.1669e-10,0.84967
-494.62,7.7181e-11,2.41904
-494.61,1.32706e-10,-3.09556
-494.6,1.08749e-09,-2.33339
-494.59,1.30707e-10,0.91434
-494.58,7.94591e-11,2.25909
-494.57,7.14175e-11,-1.48214
-494.56,4.2306e-11,0.636139
-494.55,2.62407e-10,-2.70617
-494.54,1.14556e-10,-3.00728
-494.53,1.46723e-10,-1.00676
-494.52,5.82744e-12,2.67548
-494.51,2.41686e-10,-0.661412
-494.5,7.08513e-11,2.66475
-494.49,3.34442e-10,-2.45995
-494.48,1.05647e-10,-2.2811
-494.47,6.94562e-11,-1.95874
-494.46,1.77118e-10,1.02555
-494.45,8.84176e-11,-1.90447
-494.44,1.2737e-10,-1.88039
-494.43,1.8053e-10,-2.66101
-494.42,5.61323e-10,-2.21982
-494.41,1.30278e-09,2.31162
-494.4,1.83604e-10,-2.28751
-494.39,1.55213e-10,1.47347
-494.38,1.08904e-10,-1.07849
-494.37,5.71279e-10,-0.381235
-494.36,1.43907e-10,2.59992
-494.35,2.34931e-10,2.62531
-494.34,1.55737e-11,1.62982
-494.33,4.91922e-10,1.40124
-494.32,1.02681e-10,-2.55239
-494.31,7.68828e-10,-1.10941
-494.3,1.51835e-10,0.275995
-494.29,1.5257e-10,0.224751
-494.28,1.22889e-10,-2.12403
-494.27,2.78165e-10,-0.484627
-494.26,1.06501e-10,-2.90801
-494.25,4.5852e-10,-0.7904
-494.24,2.13045e-10,-1.92049
-494.23,1.48936e-10,-0.133561
-494.22,3.16123e-10,2.77097
-494.21,4.54882e-10,0.677014
-494.2,1.42604e-10,-2.23177
-494.19,3.24745e-10,1.56706
-494.18,2.99053e-10,-1.99902
-494.17,2.13919e-10,1.47141
-494.16,4.78724e-10,-1.3611
-494.15,9.36617e-10,-3.04633
-494.14,5.3455e-10,-0.830707
-494.13,1.43921e-10,-0.464948
-494.12,1.28567e-10,1.65346
-494.11,3.68608e-10,-1.51501
-494.1,4.9091e-11,0.938323
-494.09,1.95758e-10,-3.13775
-494.08,1.08787e-09,1.55885
-494.07,2.19921e-10,-2.89661
-494.06,5.25479e-10,-1.59408
-494.05,6.82047e-11,0.356288
-494.04,2.18372e-10,2.20645
-494.03,2.43101e-10,1.0949
-494.02,3.74911e-10,3.13675
-494.01,4.49265e-11,-2.26446
-494,2.43032e-10,-1.497
-493.99,3.22254e-11,3.0805
-493.98,1.7473e-10,2.63735
-493.97,5.38635e-10,-1.33449
-493.96,1.70823e-10,2.81333
-493.95,1.29009e-10,1.98924
-493.94,4.31236e-10,-0.27573
